-148.0,-147.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-147.0,-148.0,-151.0,-155.0,-158.0,-163.0,-168.0,-179.0,-188.0,-202.0,-214.0,-230.0,-241.0,-251.0,-256.0,-259.0,-259.0,-257.0,-252.0,-246.0,-236.0,-227.0,-213.0,-202.0,-189.0,-180.0,-167.0,-153.0,-143.0,-128.0,-117.0,-103.0,-93.0,-81.0,-73.0,-63.0,-58.0,-54.0,-54.0,-55.0,-56.0,-57.0,-60.0,-64.0,-69.0,-74.0,-85.0,-95.0,-108.0,-118.0,-133.0,-144.0,-159.0,-170.0,-184.0,-195.0,-206.0,-213.0,-220.0,-223.0,-226.0,-227.0,-227.0,-227.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,94.0,96.0,97.0,99.0,99.0,97.0,95.0,91.0,86.0,79.0,74.0,68.0,63.0,56.0,49.0,45.0,40.0,37.0,35.0,34.0,35.0,37.0,40.0,42.0,45.0,47.0,48.0,49.0,49.0,48.0,46.0,43.0,40.0,36.0,32.0,27.0,23.0,17.0,11.0,6.0,-0.0,-4.0,-9.0,-13.0,-18.0,-20.0,-22.0,-24.0,-24.0,-24.0,-23.0,-21.0,-19.0,-17.0,-14.0,-12.0,-9.0,-7.0,-5.0,-4.0,-4.0,-5.0,-5.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
