-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-163.0,-167.0,-173.0,-174.0,-171.0,-163.0,-147.0,-117.0,-99.0,-90.0,-100.0,-115.0,-126.0,-131.0,-134.0,-135.0,-134.0,-133.0,-133.0,-134.0,-135.0,-136.0,-138.0,-139.0,-139.0,-140.0,-141.0,-141.0,-141.0,-142.0,-142.0,-142.0,-142.0
10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,13.0,10.0,0.0,-35.0,-65.0,-98.0,-111.0,-101.0,-82.0,-51.0,-24.0,-1.0,11.0,18.0,19.0,17.0,16.0,15.0,13.0,12.0,12.0,11.0,10.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,5.0,4.0,4.0
