-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-226.0,-225.0,-222.0,-219.0,-215.0,-212.0,-210.0,-208.0,-204.0,-197.0,-192.0,-190.0,-190.0,-191.0,-190.0,-187.0,-186.0,-186.0,-186.0,-186.0,-187.0,-187.0,-187.0,-186.0,-186.0,-188.0,-189.0,-187.0,-183.0,-169.0,-150.0,-137.0,-125.0,-121.0,-128.0,-138.0,-149.0,-145.0,-146.0,-148.0,-149.0,-149.0
117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,116.0,113.0,106.0,87.0,56.0,30.0,1.0,-15.0,-27.0,-32.0,-34.0,-31.0,-23.0,-9.0,3.0,17.0,28.0,42.0,50.0,57.0,60.0,61.0,59.0,55.0,43.0,27.0,4.0,-10.0,-29.0,-45.0,-48.0,-37.0,-11.0,37.0,72.0,109.0,135.0,141.0,142.0,140.0,138.0
