-247.0,-249.0,-250.0,-251.0,-251.0,-250.0,-250.0,-250.0,-251.0,-252.0,-253.0,-254.0,-255.0,-256.0,-256.0,-251.0,-240.0,-221.0,-201.0,-187.0,-177.0,-168.0,-162.0,-159.0,-160.0,-167.0,-179.0,-184.0,-192.0,-199.0,-207.0,-210.0,-210.0,-209.0,-209.0,-210.0,-212.0,-213.0,-213.0,-214.0,-215.0,-213.0,-211.0,-211.0,-211.0,-212.0,-218.0,-225.0,-234.0,-242.0,-252.0,-258.0,-264.0,-267.0,-269.0,-269.0,-268.0,-267.0,-265.0
74.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,71.0,70.0,69.0,65.0,60.0,57.0,55.0,54.0,53.0,53.0,53.0,54.0,56.0,57.0,56.0,57.0,57.0,56.0,54.0,51.0,49.0,48.0,47.0,44.0,40.0,32.0,25.0,15.0,3.0,-19.0,-37.0,-56.0,-57.0,-56.0,-55.0,-51.0,-39.0,-31.0,-22.0,-15.0,-6.0,-1.0,4.0,7.0,11.0
