-303.0,-303.0,-302.0,-302.0,-301.0,-301.0,-300.0,-300.0,-301.0,-305.0,-312.0,-313.0,-305.0,-294.0,-277.0,-263.0,-249.0,-236.0,-226.0,-213.0,-206.0,-207.0,-209.0,-212.0,-214.0,-217.0,-221.0,-220.0,-219.0
-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-14.0,-29.0,-61.0,-82.0,-105.0,-117.0,-115.0,-98.0,-82.0,-64.0,-51.0,-34.0,-25.0,-19.0,-14.0,-13.0,-14.0,-14.0,-14.0
