-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-149.0,-153.0,-174.0,-200.0,-210.0,-218.0,-218.0,-214.0,-201.0,-183.0,-164.0,-157.0,-153.0,-152.0,-155.0,-160.0,-166.0,-183.0,-202.0,-213.0,-213.0,-214.0,-222.0,-230.0,-224.0,-213.0,-199.0,-193.0,-193.0,-194.0,-193.0,-192.0,-193.0
-32.0,-32.0,-32.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-28.0,-16.0,4.0,-5.0,-31.0,-53.0,-65.0,-70.0,-68.0,-65.0,-66.0,-76.0,-94.0,-113.0,-136.0,-143.0,-134.0,-127.0,-131.0,-138.0,-137.0,-122.0,-103.0,-107.0,-117.0,-130.0,-134.0,-132.0,-129.0,-129.0,-130.0,-129.0
