-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-153.0,-156.0,-168.0,-184.0,-209.0,-227.0,-248.0,-260.0,-265.0,-258.0,-253.0,-245.0,-232.0,-209.0,-188.0,-155.0,-129.0,-115.0,-123.0,-136.0,-153.0,-164.0,-184.0,-201.0,-221.0,-234.0,-252.0,-260.0,-262.0,-262.0,-260.0,-256.0,-255.0,-254.0,-253.0,-253.0,-253.0,-251.0,-250.0,-251.0,-250.0,-249.0,-250.0,-250.0,-249.0,-249.0,-249.0,-248.0,-247.0,-247.0,-248.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-248.0,-249.0
41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,43.0,44.0,44.0,44.0,44.0,42.0,34.0,11.0,1.0,-17.0,-40.0,-49.0,-56.0,-60.0,-63.0,-63.0,-59.0,-50.0,-33.0,-16.0,-5.0,11.0,18.0,21.0,19.0,9.0,-3.0,-9.0,-15.0,-26.0,-27.0,-26.0,-27.0,-26.0,-25.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-27.0,-27.0
