-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-100.0,-101.0,-103.0,-106.0,-109.0,-110.0,-113.0,-114.0,-111.0,-108.0,-103.0,-95.0,-88.0,-78.0,-72.0,-62.0,-57.0,-53.0,-50.0,-48.0,-48.0,-48.0,-48.0,-49.0,-50.0,-51.0,-52.0,-54.0,-55.0,-57.0,-58.0,-58.0,-59.0,-59.0,-57.0,-55.0,-52.0,-48.0,-41.0,-33.0,-21.0,-14.0,-6.0,-1.0,4.0,7.0,9.0,10.0,10.0,9.0,9.0,8.0,6.0,6.0,5.0,3.0,2.0,-1.0,-2.0,-3.0,-5.0,-6.0,-7.0,-9.0,-9.0,-9.0,-10.0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
-78.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-80.0,-81.0,-82.0,-85.0,-88.0,-94.0,-99.0,-107.0,-115.0,-121.0,-128.0,-132.0,-137.0,-140.0,-142.0,-142.0,-140.0,-137.0,-132.0,-126.0,-117.0,-110.0,-103.0,-99.0,-94.0,-89.0,-86.0,-86.0,-88.0,-91.0,-97.0,-103.0,-111.0,-121.0,-129.0,-136.0,-141.0,-147.0,-150.0,-153.0,-153.0,-151.0,-149.0,-146.0,-142.0,-133.0,-121.0,-113.0,-103.0,-97.0,-90.0,-87.0,-84.0,-84.0,-85.0,-86.0,-87.0,-87.0,-86.0,-85.0,-84.0,-83.0,-82.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-82.0,-83.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-85.0
