-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-155.0,-155.0,-152.0,-151.0,-155.0,-156.0,-155.0,-151.0,-139.0,-127.0,-120.0,-120.0,-123.0,-120.0,-120.0,-131.0,-129.0,-115.0,-97.0,-82.0,-73.0,-75.0,-72.0,-70.0,-74.0,-76.0,-79.0,-83.0,-84.0,-86.0,-87.0,-88.0,-90.0,-91.0,-91.0,-92.0,-92.0,-93.0,-95.0,-96.0,-98.0,-99.0,-99.0,-99.0,-100.0,-100.0
19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,22.0,18.0,-10.0,-47.0,-73.0,-57.0,-38.0,1.0,24.0,39.0,34.0,-8.0,-72.0,-87.0,-80.0,-65.0,-20.0,4.0,25.0,28.0,16.0,-44.0,-94.0,-98.0,-98.0,-95.0,-91.0,-91.0,-89.0,-89.0,-89.0,-87.0,-87.0,-87.0,-86.0,-86.0,-85.0,-85.0,-85.0,-84.0,-84.0,-84.0,-83.0,-82.0,-82.0,-81.0,-81.0
