-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0,-403.0,-404.0,-404.0,-398.0,-388.0,-378.0,-364.0,-354.0,-341.0,-331.0,-319.0,-308.0,-299.0,-286.0,-279.0,-276.0,-279.0,-283.0,-284.0,-284.0,-284.0,-284.0,-285.0,-286.0,-287.0,-287.0,-287.0
87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,88.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,89.0,88.0,87.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,85.0,83.0,80.0,72.0,60.0,41.0,29.0,23.0,12.0,4.0,-2.0,1.0,12.0,30.0,44.0,60.0,69.0,80.0,87.0,95.0,100.0,102.0,104.0,105.0,106.0,105.0,104.0,103.0,102.0
