-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-9.0,-10.0,-11.0,-12.0,-13.0,-14.0,-14.0,-14.0,-12.0,-10.0,-7.0,-1.0,4.0,8.0,12.0,17.0,23.0,27.0,30.0,32.0,32.0,31.0,32.0,32.0,33.0,37.0,42.0,46.0,53.0,60.0,69.0,75.0,83.0,89.0,97.0,103.0,108.0,109.0,110.0,108.0,103.0,99.0,91.0,84.0,72.0,62.0,46.0,34.0,21.0,14.0,11.0,9.0,9.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,9.0,9.0,12.0,19.0,27.0,32.0,38.0,44.0,45.0,47.0,49.0,48.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,48.0,49.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,49.0,49.0,50.0,50.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-2.0,-1.0,0.0,0.0,-0.0,-2.0,-4.0,-7.0,-12.0,-19.0,-24.0,-31.0,-42.0,-52.0,-59.0,-66.0,-69.0,-71.0,-72.0,-71.0,-69.0,-66.0,-61.0,-56.0,-51.0,-44.0,-39.0,-32.0,-26.0,-19.0,-14.0,-8.0,-4.0,-2.0,-2.0,-2.0,-3.0,-5.0,-8.0,-13.0,-17.0,-22.0,-26.0,-32.0,-37.0,-41.0,-42.0,-43.0,-44.0,-45.0,-45.0,-46.0,-48.0,-48.0,-50.0,-52.0,-55.0,-60.0,-68.0,-82.0,-97.0,-105.0,-112.0,-115.0,-117.0,-117.0,-118.0,-119.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.0,-119.0,-119.0,-120.0,-121.0,-121.0,-121.0,-122.0,-123.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0,-124.0
