-350.0,-350.0,-350.0,-350.0,-350.0,-350.0,-350.0,-349.0,-348.0,-347.0,-344.0,-340.0,-336.0,-334.0,-332.0,-325.0,-317.0,-302.0,-283.0,-251.0,-236.0,-220.0,-204.0,-192.0,-179.0,-171.0,-167.0,-165.0,-166.0,-166.0,-168.0,-172.0,-176.0,-179.0,-184.0,-191.0,-199.0,-210.0,-221.0,-239.0,-255.0,-271.0,-276.0,-281.0,-288.0,-288.0,-280.0,-270.0,-249.0,-227.0,-197.0,-170.0,-145.0,-109.0,-90.0,-77.0,-71.0,-69.0,-70.0,-72.0,-74.0,-76.0,-80.0,-87.0,-91.0,-98.0,-121.0,-148.0,-193.0,-240.0,-318.0,-373.0,-421.0,-444.0,-453.0,-460.0,-466.0,-468.0,-447.0,-353.0,-222.0,-140.0,-95.0,-84.0,-79.0,-81.0,-86.0,-91.0,-98.0,-105.0
-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-96.0,-97.0,-98.0,-99.0,-102.0,-106.0,-111.0,-114.0,-116.0,-119.0,-121.0,-120.0,-111.0,-88.0,-66.0,-29.0,1.0,34.0,59.0,75.0,91.0,99.0,107.0,112.0,116.0,116.0,115.0,113.0,110.0,105.0,98.0,83.0,69.0,48.0,30.0,5.0,-12.0,-33.0,-53.0,-66.0,-84.0,-97.0,-112.0,-121.0,-130.0,-136.0,-138.0,-137.0,-136.0,-136.0,-134.0,-129.0,-126.0,-123.0,-120.0,-116.0,-114.0,-114.0,-116.0,-120.0,-128.0,-136.0,-143.0,-141.0,-123.0,-101.0,-70.0,-41.0,-24.0,-9.0,-3.0,-1.0,-5.0,-5.0,5.0,5.0,-6.0,-8.0,-1.0,3.0,5.0,6.0,6.0,6.0
