-164.0,-164.0,-164.0,-165.0,-165.0,-165.0,-165.0,-164.0,-164.0,-163.0,-163.0,-173.0,-173.0,-173.0,-171.0,-175.0,-176.0,-177.0,-165.0,-151.0,-135.0,-127.0,-121.0,-121.0,-121.0,-116.0,-117.0,-116.0,-113.0,-102.0,-90.0,-85.0,-83.0,-84.0,-85.0,-87.0,-91.0,-92.0,-92.0,-93.0,-94.0,-95.0,-99.0,-103.0,-104.0,-106.0,-107.0,-108.0
26.0,26.0,26.0,26.0,26.0,27.0,29.0,29.0,20.0,-23.0,-92.0,-112.0,-98.0,-61.0,-18.0,27.0,39.0,44.0,11.0,-32.0,-54.0,-63.0,-53.0,-32.0,0.0,29.0,42.0,39.0,7.0,-57.0,-91.0,-98.0,-99.0,-100.0,-97.0,-95.0,-95.0,-94.0,-90.0,-90.0,-90.0,-88.0,-88.0,-88.0,-85.0,-85.0,-84.0,-83.0
