-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-304.0,-310.0,-306.0,-293.0,-276.0,-264.0,-250.0,-246.0,-243.0,-238.0,-228.0,-223.0,-223.0,-222.0,-223.0,-226.0,-227.0,-227.0,-227.0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-24.0,-59.0,-83.0,-110.0,-125.0,-134.0,-128.0,-111.0,-96.0,-78.0,-59.0,-45.0,-30.0,-23.0,-18.0,-17.0,-19.0,-20.0
