-109.0,-109.0,-109.0,-109.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-109.0,-111.0,-111.0,-109.0,-110.0,-112.0,-114.0,-117.0,-118.0,-117.0,-111.0,-101.0,-86.0,-77.0,-69.0,-67.0,-72.0,-78.0,-80.0,-84.0,-91.0,-105.0,-117.0,-126.0,-121.0,-104.0,-64.0,-31.0,13.0,43.0,69.0,73.0,59.0,22.0,-14.0,-61.0,-91.0,-119.0,-132.0,-134.0,-129.0,-117.0,-88.0,-58.0,-14.0,34.0,63.0,78.0,76.0,57.0,37.0,7.0,-14.0,-32.0,-46.0,-64.0,-74.0,-82.0,-89.0,-93.0,-95.0,-95.0,-96.0,-96.0,-96.0,-98.0,-101.0,-103.0,-104.0,-104.0
-48.0,-48.0,-48.0,-48.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-50.0,-50.0,-40.0,-25.0,7.0,32.0,59.0,74.0,85.0,87.0,79.0,57.0,30.0,-19.0,-60.0,-108.0,-123.0,-110.0,-78.0,-51.0,-19.0,-0.0,18.0,25.0,27.0,27.0,28.0,27.0,27.0,30.0,32.0,30.0,27.0,25.0,22.0,14.0,3.0,-4.0,-9.0,-13.0,-15.0,-18.0,-20.0,-24.0,-26.0,-27.0,-25.0,-24.0,-23.0,-22.0,-24.0,-27.0,-33.0,-36.0,-38.0,-39.0,-42.0,-45.0,-47.0,-49.0,-50.0,-51.0,-52.0,-53.0,-53.0,-53.0,-54.0,-55.0,-56.0,-56.0,-56.0
