98.0,98.0,98.0,97.0,97.0,96.0,96.0,96.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,95.0,93.0,85.0,75.0,59.0,48.0,35.0,22.0,16.0,16.0,19.0,31.0,47.0,73.0,100.0,118.0,137.0,148.0,157.0,157.0,154.0,148.0,141.0,135.0,130.0,122.0,116.0,108.0,101.0,98.0,95.0,89.0,86.0,83.0,79.0,77.0,73.0,68.0,63.0,60.0,53.0,49.0,45.0,42.0,42.0,44.0,50.0,57.0,67.0,81.0,92.0,102.0,104.0,100.0,96.0,87.0,78.0,72.0,67.0,68.0,74.0,81.0,95.0,104.0,112.0,119.0,121.0,121.0,122.0,121.0,119.0,119.0,118.0,116.0,116.0,116.0,115.0,114.0,113.0,114.0,115.0,115.0,115.0
73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,75.0,75.0,75.0,73.0,68.0,64.0,54.0,40.0,28.0,12.0,-1.0,-20.0,-28.0,-33.0,-30.0,-23.0,-9.0,4.0,23.0,40.0,49.0,58.0,63.0,69.0,72.0,74.0,75.0,75.0,75.0,75.0,75.0,74.0,73.0,73.0,72.0,71.0,70.0,69.0,66.0,63.0,57.0,51.0,40.0,32.0,21.0,15.0,3.0,-8.0,-23.0,-33.0,-32.0,-22.0,-11.0,2.0,11.0,22.0,30.0,34.0,37.0,35.0,30.0,21.0,-0.0,-13.0,-21.0,-24.0,-27.0,-30.0,-29.0,-29.0,-30.0,-30.0,-29.0,-30.0,-31.0,-32.0,-32.0,-32.0,-33.0,-33.0,-33.0,-33.0,-33.0
