100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,74.0,38.0,23.0,21.0,18.0,19.0,24.0,30.0,38.0,42.0,44.0,44.0,47.0,48.0,48.0,48.0,47.0,44.0,42.0,42.0,50.0,75.0,113.0,144.0,174.0,184.0,186.0,178.0,158.0,137.0,119.0,84.0,59.0,32.0,16.0,5.0,4.0,8.0,13.0,21.0,41.0,69.0,121.0,147.0,165.0,171.0,172.0,170.0,169.0,168.0,166.0,164.0,164.0,164.0,163.0,162.0,162.0,162.0
119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,121.0,122.0,120.0,119.0,118.0,117.0,116.0,115.0,113.0,107.0,95.0,63.0,29.0,-22.0,-43.0,-56.0,-60.0,-58.0,-52.0,-50.0,-48.0,-49.0,-48.0,-47.0,-46.0,-45.0,-45.0,-45.0,-46.0,-50.0,-54.0,-52.0,-41.0,-29.0,-6.0,7.0,18.0,23.0,26.0,28.0,29.0,29.0,31.0,37.0,42.0,44.0,44.0,44.0,43.0,42.0,43.0,44.0,45.0,46.0,46.0,46.0,47.0,47.0,47.0
