-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-229.0,-229.0,-229.0,-229.0,-225.0,-214.0,-192.0,-175.0,-158.0,-153.0,-152.0,-156.0,-164.0,-177.0,-186.0,-196.0,-201.0,-205.0,-207.0,-208.0,-208.0,-206.0,-202.0,-198.0,-193.0,-189.0,-184.0,-182.0,-182.0,-182.0,-182.0,-184.0,-185.0,-187.0,-190.0,-197.0,-204.0,-214.0,-223.0,-234.0,-241.0,-247.0,-251.0,-253.0,-254.0,-254.0,-253.0,-250.0,-247.0,-241.0,-233.0,-219.0,-210.0,-197.0,-185.0,-175.0,-161.0,-156.0,-150.0,-147.0,-145.0,-143.0,-143.0,-143.0,-141.0,-140.0,-139.0,-141.0,-144.0,-145.0,-146.0,-146.0,-147.0,-147.0
73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,71.0,64.0,58.0,53.0,53.0,53.0,54.0,55.0,58.0,60.0,63.0,65.0,66.0,67.0,68.0,68.0,66.0,62.0,46.0,15.0,-15.0,-52.0,-70.0,-74.0,-72.0,-73.0,-70.0,-66.0,-63.0,-59.0,-50.0,-44.0,-36.0,-30.0,-25.0,-23.0,-22.0,-22.0,-23.0,-24.0,-25.0,-26.0,-27.0,-27.0,-28.0,-30.0,-33.0,-35.0,-38.0,-40.0,-42.0,-45.0,-45.0,-44.0,-45.0,-47.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0
