-116.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-117.0,-118.0,-118.0,-118.0,-119.0,-123.0,-128.0,-136.0,-144.0,-153.0,-158.0,-161.0,-160.0,-154.0,-143.0,-132.0,-118.0,-109.0,-102.0,-99.0,-97.0,-99.0,-107.0,-113.0,-122.0,-130.0,-135.0,-138.0,-138.0,-137.0,-136.0,-135.0,-135.0,-135.0,-135.0,-135.0
44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,44.0,46.0,51.0,59.0,63.0,61.0,58.0,54.0,51.0,38.0,22.0,1.0,-9.0,-11.0,-13.0,-13.0,-10.0,-2.0,15.0,33.0,49.0,54.0,56.0,59.0,60.0,57.0,54.0,52.0,51.0,51.0,51.0,51.0,51.0,50.0
