-397.0,-397.0,-395.0,-394.0,-395.0,-394.0,-394.0,-396.0,-396.0,-395.0,-396.0,-396.0,-395.0,-395.0,-396.0,-396.0,-396.0,-397.0,-397.0,-396.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-397.0,-399.0,-399.0,-399.0,-400.0,-401.0,-401.0,-403.0,-404.0,-406.0,-409.0,-411.0,-414.0,-416.0,-417.0,-419.0,-420.0,-421.0,-424.0,-424.0,-425.0,-426.0,-428.0,-430.0,-432.0,-434.0,-434.0,-435.0,-437.0,-437.0,-437.0,-440.0,-441.0,-441.0,-444.0,-445.0,-443.0,-442.0,-442.0,-441.0,-443.0,-446.0,-446.0,-443.0,-444.0,-444.0,-444.0,-443.0,-442.0,-438.0,-434.0,-428.0,-423.0,-415.0,-407.0,-396.0,-388.0,-376.0,-366.0,-355.0,-349.0,-343.0,-342.0,-343.0,-347.0,-350.0,-352.0,-353.0,-355.0,-357.0,-356.0,-354.0,-356.0,-357.0,-358.0,-358.0,-357.0,-355.0,-354.0,-351.0,-348.0,-347.0,-343.0,-342.0,-339.0,-336.0,-334.0,-333.0,-331.0,-331.0,-332.0,-333.0,-332.0,-332.0,-333.0,-332.0,-332.0,-332.0,-331.0,-331.0,-331.0,-331.0,-331.0,-331.0,-330.0,-330.0,-331.0,-331.0,-331.0,-331.0,-331.0,-330.0,-329.0,-330.0,-331.0
-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-17.0,-17.0,-17.0,-17.0,-18.0,-18.0,-18.0,-18.0,-17.0,-17.0,-16.0,-15.0,-13.0,-11.0,-8.0,-5.0,-3.0,0.0,2.0,5.0,7.0,9.0,11.0,14.0,16.0,20.0,24.0,27.0,32.0,34.0,39.0,42.0,45.0,48.0,52.0,54.0,57.0,59.0,60.0,63.0,64.0,65.0,65.0,61.0,55.0,48.0,45.0,37.0,32.0,26.0,22.0,21.0,20.0,20.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,20.0,20.0,20.0,22.0,33.0,41.0,52.0,61.0,70.0,75.0,79.0,79.0,76.0,73.0,69.0,65.0,58.0,50.0,44.0,35.0,26.0,18.0,10.0,1.0,-5.0,-8.0,-12.0,-15.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.0,-11.0,-12.0,-11.0
