-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-219.0,-209.0,-190.0,-177.0,-165.0,-160.0,-161.0,-164.0,-166.0,-167.0,-168.0,-172.0,-177.0,-187.0,-197.0,-210.0,-217.0,-223.0,-223.0,-220.0,-216.0,-209.0,-203.0,-198.0,-192.0,-187.0,-179.0,-172.0,-163.0,-156.0,-150.0,-143.0,-139.0,-136.0,-134.0,-132.0,-132.0,-132.0,-133.0,-134.0,-135.0,-135.0,-135.0,-135.0,-135.0
-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-1.0,1.0,2.0,4.0,7.0,12.0,17.0,25.0,32.0,42.0,52.0,58.0,60.0,58.0,49.0,38.0,23.0,10.0,-6.0,-13.0,-20.0,-26.0,-30.0,-35.0,-37.0,-39.0,-39.0,-40.0,-40.0,-39.0,-34.0,-29.0,-24.0,-21.0,-17.0,-15.0,-15.0,-16.0,-17.0,-16.0,-15.0,-15.0,-16.0,-17.0
