-42.0,-42.0,-42.0,-43.0,-43.0,-44.0,-44.0,-44.0,-45.0,-46.0,-47.0,-48.0,-48.0,-48.0,-47.0,-46.0,-40.0,-33.0,-24.0,-24.0,-33.0,-47.0,-47.0,-38.0,-33.0,-20.0,5.0,24.0,45.0,52.0,52.0,47.0,35.0,20.0,-10.0,-28.0,-33.0,-35.0,-37.0,-40.0,-42.0,-44.0,-46.0,-49.0,-51.0,-52.0,-53.0,-54.0
17.0,17.0,17.0,17.0,17.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,22.0,30.0,47.0,59.0,61.0,44.0,15.0,-31.0,-60.0,-82.0,-78.0,-67.0,-42.0,-19.0,14.0,37.0,58.0,68.0,66.0,51.0,34.0,13.0,5.0,2.0,1.0,3.0,5.0,7.0,7.0,8.0,9.0,9.0
