-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-252.0,-249.0,-247.0,-246.0,-246.0,-247.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-249.0,-249.0,-248.0,-249.0,-249.0,-249.0,-246.0,-243.0,-240.0,-237.0,-230.0,-224.0,-219.0,-212.0,-207.0,-200.0,-195.0,-186.0,-181.0,-178.0,-178.0,-179.0,-181.0,-183.0,-183.0,-183.0,-184.0,-184.0,-185.0,-186.0,-186.0,-186.0,-186.0,-186.0,-186.0,-186.0,-186.0
63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,61.0,60.0,58.0,53.0,34.0,9.0,-29.0,-55.0,-63.0,-65.0,-66.0,-70.0,-74.0,-79.0,-80.0,-76.0,-69.0,-59.0,-52.0,-44.0,-36.0,-25.0,-17.0,-10.0,-5.0,-3.0,-2.0,-3.0,-7.0,-10.0,-14.0,-21.0,-35.0,-48.0,-61.0,-71.0,-77.0,-80.0,-81.0,-82.0,-83.0,-85.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-85.0,-85.0
