-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-131.0,-130.0,-129.0,-128.0,-124.0,-121.0,-122.0,-122.0,-122.0,-127.0,-136.0,-144.0,-141.0,-127.0,-91.0,-68.0,-59.0,-70.0,-105.0,-124.0,-127.0,-131.0,-132.0,-132.0,-133.0,-133.0,-133.0,-133.0,-132.0,-133.0,-134.0,-134.0,-134.0,-135.0,-135.0,-135.0,-135.0,-136.0,-138.0,-138.0
21.0,21.0,21.0,21.0,21.0,20.0,20.0,23.0,26.0,29.0,24.0,-22.0,-82.0,-98.0,-87.0,-70.0,-33.0,-7.0,15.0,38.0,50.0,50.0,37.0,-1.0,-19.0,-18.0,-5.0,-4.0,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-5.0
