-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-132.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-132.0,-134.0,-137.0,-141.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-142.0,-141.0,-141.0,-141.0,-140.0,-138.0,-136.0,-135.0,-134.0,-134.0,-134.0,-133.0,-131.0,-129.0,-127.0,-125.0,-119.0,-119.0,-121.0,-122.0,-122.0,-123.0,-124.0,-125.0,-125.0,-126.0,-127.0,-128.0,-129.0,-130.0,-131.0,-131.0,-132.0,-133.0,-136.0,-139.0,-143.0,-143.0,-135.0,-108.0,-89.0,-79.0,-86.0,-111.0,-128.0,-141.0,-141.0,-130.0,-110.0,-100.0,-100.0,-113.0,-130.0,-130.0,-119.0,-99.0,-89.0,-84.0,-86.0,-91.0,-92.0,-91.0,-90.0,-89.0,-90.0,-91.0,-92.0,-92.0,-92.0,-92.0,-93.0,-94.0,-95.0,-96.0,-99.0,-102.0,-110.0,-119.0,-132.0,-141.0,-149.0,-151.0,-147.0,-130.0,-109.0,-77.0,-57.0,-50.0,-60.0,-71.0,-78.0,-80.0,-78.0,-77.0,-77.0,-78.0,-81.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0
53.0,53.0,53.0,54.0,54.0,55.0,56.0,56.0,55.0,54.0,54.0,53.0,52.0,52.0,53.0,54.0,62.0,75.0,95.0,107.0,123.0,131.0,138.0,145.0,148.0,151.0,153.0,154.0,154.0,154.0,154.0,154.0,153.0,152.0,151.0,148.0,145.0,141.0,134.0,112.0,79.0,19.0,-2.0,13.0,23.0,31.0,40.0,47.0,57.0,60.0,56.0,53.0,54.0,55.0,55.0,55.0,56.0,60.0,65.0,74.0,82.0,87.0,87.0,91.0,96.0,99.0,101.0,103.0,102.0,97.0,90.0,91.0,93.0,95.0,96.0,99.0,103.0,105.0,106.0,107.0,108.0,108.0,105.0,101.0,98.0,94.0,94.0,94.0,94.0,93.0,92.0,92.0,93.0,93.0,93.0,93.0,92.0,92.0,93.0,94.0,93.0,94.0,96.0,98.0,103.0,113.0,123.0,129.0,136.0,139.0,139.0,137.0,135.0,134.0,133.0,132.0,130.0,128.0,127.0,127.0,126.0,124.0,123.0,124.0,125.0,125.0,124.0,124.0,124.0,123.0,123.0,123.0,122.0,122.0,122.0,122.0,122.0,122.0,121.0,120.0,119.0,119.0,119.0
