-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-161.0,-160.0,-159.0,-157.0,-155.0,-153.0,-156.0,-160.0,-166.0,-174.0,-187.0,-190.0,-189.0,-188.0,-187.0,-186.0,-185.0,-182.0,-179.0,-171.0,-164.0,-157.0,-152.0,-149.0,-148.0,-148.0,-148.0,-148.0,-147.0,-146.0,-145.0,-143.0,-136.0,-125.0,-103.0,-76.0,-59.0,-47.0,-40.0,-37.0,-37.0,-37.0,-39.0,-46.0,-59.0,-68.0,-78.0,-84.0,-89.0,-92.0,-94.0,-96.0,-97.0,-98.0,-99.0,-102.0,-109.0,-129.0,-148.0,-172.0,-185.0,-191.0,-193.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-195.0
92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,89.0,84.0,70.0,44.0,20.0,-12.0,-33.0,-52.0,-60.0,-64.0,-64.0,-62.0,-59.0,-55.0,-45.0,-34.0,-12.0,9.0,39.0,58.0,74.0,82.0,85.0,86.0,85.0,84.0,83.0,81.0,78.0,69.0,56.0,30.0,-0.0,-18.0,-34.0,-42.0,-48.0,-50.0,-48.0,-44.0,-35.0,-18.0,-3.0,16.0,28.0,38.0,41.0,42.0,41.0,40.0,38.0,37.0,35.0,33.0,31.0,30.0,28.0,27.0,27.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
