-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-133.0,-133.0,-134.0,-134.0,-133.0,-133.0,-132.0,-131.0,-129.0,-128.0,-128.0,-128.0,-127.0,-126.0,-125.0,-125.0,-125.0,-125.0,-124.0,-124.0,-124.0,-124.0,-126.0,-126.0,-127.0,-128.0,-128.0,-129.0,-129.0,-129.0,-129.0,-128.0,-129.0,-128.0,-129.0,-128.0,-128.0,-128.0,-128.0,-128.0,-129.0,-129.0,-127.0,-120.0,-114.0,-121.0,-121.0,-124.0,-124.0,-124.0,-126.0,-126.0,-128.0,-129.0,-131.0,-131.0,-126.0,-107.0,-87.0,-69.0,-67.0,-79.0,-103.0,-121.0,-130.0,-125.0,-105.0,-90.0,-75.0,-72.0,-82.0,-104.0,-112.0,-117.0,-118.0,-118.0,-119.0,-121.0
-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.0,-54.0,-35.0,-7.0,38.0,72.0,111.0,139.0,151.0,158.0,158.0,155.0,153.0,152.0,152.0,151.0,150.0,149.0,148.0,147.0,146.0,145.0,145.0,145.0,144.0,143.0,143.0,143.0,142.0,142.0,141.0,140.0,138.0,137.0,136.0,134.0,131.0,129.0,126.0,124.0,122.0,116.0,106.0,91.0,36.0,-20.0,-75.0,-84.0,-75.0,-51.0,-20.0,21.0,48.0,72.0,87.0,101.0,109.0,116.0,122.0,120.0,103.0,92.0,83.0,79.0,77.0,79.0,79.0,76.0,73.0,67.0,46.0,12.0,-22.0,-29.0,-24.0,-20.0,-22.0,-22.0,-20.0
