-151.0,-150.0,-150.0,-149.0,-148.0,-146.0,-144.0,-145.0,-149.0,-150.0,-153.0,-156.0,-135.0,-116.0,-93.0,-71.0,-67.0,-99.0,-133.0,-171.0,-178.0,-177.0,-177.0,-174.0,-172.0,-172.0,-171.0,-170.0,-170.0,-168.0,-167.0,-168.0,-168.0,-167.0,-166.0,-166.0,-166.0,-166.0,-167.0,-167.0
64.0,65.0,66.0,67.0,68.0,69.0,69.0,64.0,39.0,-5.0,-69.0,-85.0,-76.0,-79.0,-83.0,-70.0,-38.0,-14.0,3.0,-7.0,-28.0,-44.0,-49.0,-52.0,-51.0,-51.0,-51.0,-49.0,-48.0,-48.0,-47.0,-45.0,-45.0,-43.0,-43.0,-43.0,-42.0,-43.0,-43.0,-42.0
