-399.0,-399.0,-399.0,-399.0,-399.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-400.0,-401.0,-402.0,-403.0,-404.0,-400.0,-394.0,-389.0,-378.0,-370.0,-360.0,-351.0,-338.0,-329.0,-318.0,-311.0,-306.0,-303.0,-301.0,-302.0,-303.0,-305.0,-307.0,-309.0,-310.0,-312.0,-313.0,-314.0,-314.0,-312.0,-311.0,-310.0,-310.0,-310.0,-310.0,-307.0,-303.0,-303.0,-302.0,-302.0,-301.0,-300.0,-299.0,-298.0,-298.0,-297.0,-296.0,-295.0,-295.0,-295.0,-295.0,-294.0,-293.0,-293.0,-293.0,-292.0,-292.0,-293.0,-293.0,-293.0,-294.0,-293.0,-292.0,-292.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-291.0,-290.0,-290.0,-289.0,-289.0,-289.0,-289.0,-288.0,-287.0,-287.0,-287.0
65.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,64.0,63.0,62.0,62.0,60.0,59.0,58.0,57.0,57.0,56.0,58.0,57.0,56.0,56.0,55.0,56.0,56.0,56.0,55.0,52.0,49.0,45.0,41.0,34.0,28.0,20.0,13.0,3.0,-5.0,-14.0,-21.0,-29.0,-33.0,-39.0,-47.0,-49.0,-52.0,-54.0,-57.0,-59.0,-61.0,-62.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0
