-102.0,-102.0,-102.0,-102.0,-102.0,-103.0,-103.0,-103.0,-103.0,-102.0,-103.0,-124.0,-148.0,-183.0,-206.0,-225.0,-222.0,-206.0,-182.0,-157.0,-133.0,-125.0,-116.0,-113.0,-116.0,-119.0,-121.0,-122.0,-124.0,-125.0,-125.0,-124.0,-125.0,-127.0,-128.0
21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,19.0,23.0,31.0,36.0,31.0,10.0,-24.0,-41.0,-51.0,-56.0,-57.0,-56.0,-54.0,-52.0,-51.0,-51.0,-50.0,-49.0,-48.0,-48.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0
