-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-337.0,-336.0,-335.0,-334.0,-332.0,-327.0,-322.0,-317.0,-313.0,-309.0,-306.0,-302.0,-301.0,-298.0,-294.0,-291.0,-289.0,-289.0,-290.0,-290.0,-291.0,-291.0,-292.0,-294.0,-293.0,-294.0,-294.0,-293.0,-293.0,-293.0,-293.0,-294.0,-294.0,-294.0,-295.0,-295.0,-295.0,-295.0,-297.0,-299.0,-300.0,-301.0,-302.0,-303.0,-304.0,-304.0,-304.0,-306.0,-306.0,-307.0,-308.0,-309.0,-309.0,-311.0,-312.0,-313.0,-313.0,-314.0,-314.0,-313.0,-313.0,-312.0,-310.0,-309.0,-307.0,-302.0,-300.0,-298.0,-296.0,-295.0,-295.0,-295.0,-295.0,-295.0,-295.0,-295.0,-296.0,-296.0,-295.0,-295.0,-295.0,-293.0,-292.0,-292.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-291.0,-290.0,-289.0,-290.0,-290.0,-292.0,-293.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0,-294.0
-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-21.0,-21.0,-21.0,-21.0,-22.0,-23.0,-26.0,-34.0,-53.0,-64.0,-77.0,-85.0,-93.0,-97.0,-102.0,-108.0,-111.0,-120.0,-132.0,-135.0,-136.0,-136.0,-136.0,-137.0,-138.0,-138.0,-137.0,-137.0,-137.0,-138.0,-138.0,-139.0,-142.0,-143.0,-143.0,-141.0,-139.0,-137.0,-136.0,-134.0,-131.0,-125.0,-114.0,-107.0,-102.0,-97.0,-90.0,-87.0,-84.0,-83.0,-81.0,-81.0,-79.0,-76.0,-72.0,-71.0,-71.0,-69.0,-67.0,-67.0,-68.0,-68.0,-69.0,-70.0,-70.0,-69.0,-67.0,-64.0,-56.0,-48.0,-40.0,-29.0,-25.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-22.0,-22.0,-22.0,-21.0,-20.0,-20.0,-19.0,-16.0,-15.0,-16.0,-16.0,-16.0,-16.0,-16.0,-15.0,-15.0,-13.0,-11.0,-10.0,-10.0,-11.0,-12.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0
