-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-94.0,-91.0,-85.0,-74.0,-69.0,-70.0,-75.0,-92.0,-116.0,-147.0,-169.0,-177.0,-183.0,-182.0,-176.0,-168.0,-155.0,-142.0,-121.0,-103.0,-81.0,-64.0,-53.0,-46.0,-47.0,-51.0,-55.0,-63.0,-70.0,-79.0,-85.0,-93.0,-99.0,-103.0,-106.0,-109.0,-109.0,-108.0,-106.0,-105.0,-105.0
-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.0,-14.0,-12.0,-7.0,-1.0,8.0,14.0,20.0,24.0,27.0,18.0,8.0,-3.0,-9.0,-18.0,-24.0,-30.0,-34.0,-37.0,-36.0,-33.0,-27.0,-21.0,-11.0,-4.0,3.0,6.0,9.0,10.0,10.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0
