-397.0,-396.0,-398.0,-398.0,-397.0,-397.0,-396.0,-395.0,-395.0,-396.0,-395.0,-396.0,-397.0,-396.0,-395.0,-396.0,-397.0,-398.0,-400.0,-402.0,-404.0,-408.0,-410.0,-411.0,-412.0,-416.0,-418.0,-422.0,-423.0,-426.0,-430.0,-432.0,-435.0,-437.0,-438.0,-441.0,-444.0,-445.0,-446.0,-447.0,-449.0,-450.0,-451.0,-451.0,-452.0,-451.0,-451.0,-451.0,-450.0,-451.0,-452.0,-451.0,-452.0,-454.0,-455.0,-455.0,-455.0,-454.0,-454.0,-455.0,-454.0,-455.0,-457.0,-460.0,-460.0,-462.0,-465.0,-465.0,-465.0,-463.0,-462.0,-460.0,-458.0,-454.0,-450.0,-447.0,-440.0,-434.0,-427.0,-421.0,-412.0,-406.0,-398.0,-391.0,-383.0,-378.0,-372.0,-367.0,-365.0,-362.0,-359.0,-358.0,-359.0,-356.0,-355.0,-353.0,-351.0,-353.0,-351.0,-348.0,-349.0,-348.0,-349.0,-349.0,-348.0,-349.0,-348.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-347.0,-348.0,-349.0,-349.0,-349.0,-349.0,-350.0,-350.0,-350.0,-350.0,-350.0,-351.0,-351.0,-351.0,-350.0,-351.0
117.0,117.0,116.0,117.0,117.0,116.0,115.0,115.0,114.0,113.0,113.0,112.0,111.0,111.0,111.0,110.0,109.0,109.0,108.0,106.0,102.0,97.0,96.0,93.0,89.0,84.0,82.0,79.0,76.0,72.0,69.0,64.0,62.0,57.0,54.0,49.0,46.0,43.0,39.0,37.0,33.0,31.0,29.0,27.0,24.0,23.0,21.0,19.0,18.0,17.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,7.0,7.0,6.0,9.0,15.0,17.0,21.0,25.0,29.0,31.0,34.0,36.0,39.0,41.0,44.0,46.0,47.0,49.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0,50.0,48.0,46.0,43.0,41.0,38.0,35.0,31.0,29.0,24.0,22.0,19.0,16.0,14.0,12.0,9.0,7.0,5.0,1.0,0.0,-2.0,-4.0,-5.0,-6.0,-8.0,-8.0,-9.0,-10.0,-10.0,-10.0,-11.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0,-10.0
