117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,118.0,118.0,117.0,116.0,114.0,113.0,112.0,111.0,110.0,109.0,108.0,108.0,108.0,107.0,106.0,107.0,108.0,111.0,116.0,122.0,124.0,121.0,119.0,116.0,111.0,108.0,106.0,105.0,104.0,103.0,102.0,101.0,100.0,100.0,103.0,109.0,115.0,124.0,132.0,141.0,146.0,149.0,150.0,151.0,148.0,143.0,137.0,130.0,122.0,114.0,104.0,97.0,92.0,91.0,93.0,96.0,101.0,105.0,114.0,120.0,128.0,136.0,141.0,146.0,148.0,149.0,149.0,147.0,146.0,145.0,144.0,142.0,141.0,141.0,142.0,143.0,145.0,145.0
61.0,61.0,61.0,60.0,60.0,61.0,62.0,63.0,65.0,66.0,68.0,70.0,72.0,73.0,75.0,77.0,79.0,80.0,82.0,83.0,88.0,93.0,95.0,94.0,90.0,76.0,55.0,21.0,3.0,-21.0,-36.0,-49.0,-50.0,-48.0,-41.0,-32.0,-13.0,-1.0,11.0,17.0,23.0,25.0,26.0,30.0,35.0,43.0,50.0,56.0,59.0,61.0,62.0,61.0,57.0,52.0,46.0,39.0,35.0,32.0,28.0,25.0,24.0,23.0,22.0,22.0,20.0,17.0,14.0,11.0,6.0,4.0,2.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
