108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,107.0,105.0,100.0,92.0,79.0,68.0,67.0,72.0,88.0,103.0,126.0,151.0,162.0,169.0,169.0,159.0,151.0,142.0,139.0,137.0,133.0,123.0,120.0,120.0,121.0,122.0,126.0,133.0,142.0,151.0,159.0,159.0,155.0,145.0,134.0,132.0,131.0,130.0,129.0,118.0,93.0,51.0,29.0,23.0,27.0,32.0,35.0,39.0,40.0,42.0,43.0,44.0,44.0,45.0,46.0,47.0,47.0,47.0,47.0
73.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,73.0,73.0,71.0,69.0,67.0,69.0,67.0,64.0,63.0,64.0,69.0,80.0,89.0,97.0,102.0,102.0,94.0,70.0,36.0,-11.0,-40.0,-66.0,-78.0,-82.0,-80.0,-68.0,-42.0,-22.0,-7.0,2.0,18.0,28.0,37.0,38.0,32.0,26.0,23.0,20.0,19.0,21.0,21.0,20.0,19.0,20.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
