-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-277.0,-276.0,-275.0,-273.0,-271.0,-270.0,-270.0,-270.0,-271.0,-272.0,-276.0,-280.0,-286.0,-291.0,-300.0,-305.0,-314.0,-322.0,-330.0,-337.0,-345.0,-351.0,-356.0,-364.0,-368.0,-375.0,-380.0,-386.0,-390.0,-396.0,-399.0,-401.0,-401.0,-401.0,-401.0,-400.0,-397.0,-394.0,-389.0,-384.0,-378.0,-372.0,-364.0,-358.0,-350.0,-341.0,-334.0,-328.0,-320.0,-312.0,-305.0,-298.0,-293.0,-287.0,-283.0,-278.0,-276.0,-273.0,-271.0,-270.0,-270.0,-270.0,-270.0,-272.0,-273.0,-273.0,-276.0,-278.0,-279.0,-280.0,-283.0,-285.0,-287.0,-289.0,-291.0,-292.0,-293.0,-294.0,-294.0,-295.0,-295.0,-296.0,-297.0,-298.0,-298.0,-298.0,-298.0,-297.0,-295.0,-294.0,-291.0,-290.0,-287.0,-285.0,-284.0,-283.0,-282.0,-282.0,-281.0,-280.0,-279.0,-279.0,-278.0,-277.0,-278.0,-278.0,-278.0,-278.0,-278.0,-278.0,-279.0,-279.0,-280.0,-280.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-279.0,-278.0,-279.0,-279.0,-280.0,-280.0,-280.0,-280.0,-280.0,-281.0,-281.0,-281.0,-280.0,-280.0,-280.0,-280.0,-280.0,-280.0
-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-46.0,-45.0,-44.0,-43.0,-42.0,-40.0,-38.0,-35.0,-34.0,-33.0,-31.0,-30.0,-30.0,-30.0,-31.0,-32.0,-35.0,-38.0,-42.0,-45.0,-49.0,-53.0,-58.0,-62.0,-68.0,-72.0,-79.0,-86.0,-90.0,-95.0,-99.0,-105.0,-108.0,-113.0,-118.0,-121.0,-123.0,-126.0,-128.0,-129.0,-129.0,-128.0,-127.0,-125.0,-123.0,-121.0,-117.0,-114.0,-109.0,-105.0,-101.0,-98.0,-94.0,-91.0,-87.0,-84.0,-82.0,-79.0,-77.0,-75.0,-73.0,-71.0,-70.0,-69.0,-68.0,-67.0,-67.0,-66.0,-66.0,-66.0,-65.0,-65.0,-65.0,-65.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-63.0,-62.0,-62.0,-61.0,-60.0,-59.0,-59.0,-58.0,-58.0,-57.0,-57.0,-56.0,-55.0,-54.0,-53.0,-52.0,-52.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0
