-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-255.0,-246.0,-238.0,-232.0,-232.0,-238.0,-258.0,-269.0,-253.0,-228.0,-207.0,-202.0,-198.0,-199.0,-199.0,-197.0,-200.0,-217.0,-237.0,-258.0,-262.0,-262.0,-264.0,-264.0,-261.0,-258.0,-257.0,-258.0
-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-37.0,-58.0,-89.0,-110.0,-131.0,-139.0,-116.0,-66.0,-33.0,-11.0,-7.0,-10.0,-15.0,-35.0,-75.0,-109.0,-144.0,-147.0,-126.0,-114.0,-104.0,-98.0,-96.0,-95.0,-92.0,-89.0,-88.0,-89.0,-91.0
