83.0,84.0,84.0,84.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84.0,83.0,83.0,83.0,84.0,85.0,84.0,83.0,83.0,82.0,81.0,78.0,75.0,73.0,72.0,72.0,72.0,72.0,75.0,80.0,90.0,98.0,109.0,117.0,127.0,137.0,143.0,149.0,151.0,151.0,149.0,144.0,138.0,126.0,116.0,105.0,97.0,91.0,85.0,82.0,81.0,81.0,82.0,83.0,84.0,84.0,84.0,84.0
18.0,18.0,18.0,18.0,19.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,19.0,17.0,10.0,4.0,-9.0,-21.0,-29.0,-28.0,-16.0,-8.0,1.0,10.0,16.0,23.0,29.0,36.0,41.0,49.0,54.0,57.0,58.0,59.0,58.0,55.0,53.0,52.0,50.0,48.0,44.0,40.0,35.0,32.0,29.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0
