-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-188.0,-188.0,-187.0,-186.0,-198.0,-224.0,-239.0,-252.0,-255.0,-249.0,-232.0,-218.0,-201.0,-191.0,-183.0,-178.0,-174.0,-177.0,-186.0,-194.0,-199.0,-201.0,-201.0,-201.0,-201.0,-199.0,-197.0,-196.0,-195.0,-193.0,-192.0
-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.0,-5.0,-0.0,10.0,4.0,-15.0,-29.0,-50.0,-73.0,-87.0,-90.0,-81.0,-66.0,-52.0,-31.0,-20.0,-11.0,-9.0,-12.0,-15.0,-15.0,-16.0,-18.0,-18.0,-18.0,-19.0,-19.0,-19.0,-20.0
