-211.0,-212.0,-212.0,-212.0,-212.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-214.0,-214.0,-214.0,-214.0,-214.0,-215.0,-216.0,-219.0,-223.0,-229.0,-234.0,-240.0,-244.0,-249.0,-251.0,-254.0,-257.0,-258.0,-259.0,-260.0,-260.0,-260.0,-259.0,-258.0,-256.0,-255.0,-252.0,-248.0,-244.0,-240.0,-235.0,-231.0,-226.0,-222.0,-217.0,-214.0,-210.0,-206.0,-203.0,-199.0,-197.0,-194.0,-193.0,-192.0,-191.0,-191.0,-192.0,-193.0,-195.0,-197.0,-198.0,-200.0,-200.0,-202.0,-203.0,-205.0,-206.0,-208.0,-209.0,-209.0,-210.0,-212.0,-213.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-213.0,-213.0,-213.0,-213.0,-213.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-213.0,-213.0,-212.0,-211.0,-209.0
-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-5.0,-7.0,-9.0,-11.0,-13.0,-15.0,-17.0,-19.0,-22.0,-24.0,-26.0,-27.0,-29.0,-30.0,-31.0,-32.0,-33.0,-34.0,-36.0,-36.0,-36.0,-37.0,-38.0,-37.0,-36.0,-35.0,-34.0,-33.0,-32.0,-30.0,-28.0,-26.0,-25.0,-23.0,-22.0,-20.0,-19.0,-18.0,-18.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.0,-15.0,-15.0,-14.0,-14.0,-13.0,-13.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.0,-11.0,-11.0,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0,-10.0,-10.0,-10.0,-10.0,-11.0,-12.0,-13.0,-14.0,-14.0,-14.0,-15.0
