-217.0,-217.0,-217.0,-217.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-217.0,-217.0,-217.0,-216.0,-214.0,-212.0,-206.0,-198.0,-186.0,-179.0,-181.0,-188.0,-196.0,-202.0,-202.0,-194.0,-175.0,-152.0,-109.0,-82.0,-70.0,-73.0,-73.0,-73.0
118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,119.0,119.0,119.0,119.0,119.0,119.0,120.0,120.0,119.0,116.0,108.0,97.0,74.0,47.0,32.0,25.0,26.0,29.0,32.0,36.0,36.0,39.0,51.0,57.0,53.0,47.0,47.0,50.0
