100.0,99.0,99.0,99.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,99.0,105.0,105.0,101.0,108.0,104.0,96.0,86.0,82.0,91.0,93.0,83.0,86.0,100.0,102.0,106.0,125.0,147.0,168.0,184.0,204.0,218.0,240.0,252.0,262.0,266.0,262.0,257.0,254.0,241.0,235.0,233.0,225.0,222.0,220.0,217.0,213.0
37.0,38.0,36.0,33.0,31.0,29.0,26.0,24.0,23.0,23.0,23.0,24.0,27.0,29.0,38.0,66.0,108.0,148.0,176.0,203.0,219.0,224.0,207.0,159.0,91.0,36.0,-23.0,-56.0,-65.0,-74.0,-81.0,-85.0,-83.0,-75.0,-57.0,-17.0,17.0,37.0,60.0,75.0,91.0,100.0,112.0,112.0,106.0,103.0,100.0,94.0,93.0,94.0
