-131.0,-131.0,-130.0,-130.0,-130.0,-132.0,-134.0,-133.0,-136.0,-136.0,-136.0,-142.0,-148.0,-152.0,-158.0,-156.0,-140.0,-124.0,-95.0,-67.0,-56.0,-60.0,-89.0,-110.0,-130.0,-136.0,-142.0,-144.0,-146.0,-146.0,-144.0,-142.0,-142.0,-142.0,-142.0,-142.0,-141.0,-139.0,-140.0,-139.0,-138.0,-138.0,-137.0,-137.0,-138.0
34.0,35.0,36.0,36.0,35.0,31.0,12.0,-40.0,-76.0,-108.0,-109.0,-90.0,-55.0,-22.0,16.0,39.0,60.0,67.0,64.0,34.0,3.0,-30.0,-30.0,-26.0,-18.0,-9.0,-3.0,-2.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0
