-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-110.0,-110.0,-101.0,-82.0,-67.0,-63.0,-53.0,-43.0,-32.0,-27.0,-23.0,-20.0,-16.0,-12.0,-11.0,-9.0,-8.0,-9.0,-10.0,-10.0,-11.0,-12.0,-13.0,-13.0
29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,32.0,39.0,43.0,26.0,-13.0,-55.0,-97.0,-108.0,-114.0,-110.0,-90.0,-51.0,-11.0,25.0,31.0,33.0,34.0,33.0,33.0,33.0,32.0,30.0,28.0,28.0
