-195.0,-195.0,-196.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-197.0,-199.0,-207.0,-220.0,-242.0,-261.0,-270.0,-277.0,-279.0,-279.0,-277.0,-273.0,-271.0,-268.0,-267.0,-268.0,-271.0,-273.0,-273.0,-272.0,-271.0,-270.0,-269.0,-269.0,-270.0,-270.0,-270.0,-271.0,-273.0,-276.0,-278.0,-277.0,-276.0,-274.0,-274.0,-274.0,-274.0,-274.0,-274.0,-273.0,-273.0,-270.0,-263.0,-249.0,-241.0,-231.0,-222.0,-217.0,-215.0,-217.0,-224.0,-227.0,-230.0,-237.0,-249.0,-258.0,-265.0,-268.0,-270.0,-272.0,-273.0,-274.0,-274.0,-272.0,-271.0,-269.0,-267.0,-264.0,-263.0,-261.0,-260.0,-259.0,-258.0,-256.0,-254.0,-251.0,-248.0,-244.0,-240.0,-233.0,-224.0,-218.0,-209.0,-201.0,-191.0,-185.0,-179.0,-177.0,-177.0,-178.0,-180.0,-182.0,-183.0,-183.0,-184.0,-185.0,-185.0,-186.0,-189.0
89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,87.0,88.0,89.0,88.0,86.0,83.0,81.0,78.0,75.0,67.0,58.0,41.0,19.0,5.0,-6.0,-10.0,-14.0,-18.0,-24.0,-29.0,-33.0,-31.0,-30.0,-28.0,-23.0,-17.0,-15.0,-14.0,-12.0,-9.0,-6.0,-1.0,5.0,13.0,17.0,19.0,18.0,17.0,18.0,18.0,19.0,22.0,23.0,23.0,20.0,19.0,22.0,24.0,24.0,25.0,29.0,31.0,31.0,29.0,25.0,22.0,21.0,20.0,18.0,17.0,15.0,12.0,9.0,4.0,1.0,-2.0,-5.0,-10.0,-13.0,-16.0,-18.0,-21.0,-25.0,-27.0,-29.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-29.0,-29.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0
