-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-329.0,-328.0,-326.0,-324.0,-321.0,-318.0,-315.0,-311.0,-309.0,-306.0,-302.0,-299.0,-296.0,-291.0,-288.0,-287.0,-285.0,-283.0,-280.0,-278.0,-273.0,-269.0,-262.0,-256.0,-251.0,-247.0,-244.0,-242.0,-242.0,-243.0,-244.0,-245.0,-246.0,-248.0,-248.0,-250.0,-251.0,-251.0,-251.0,-252.0,-252.0,-253.0,-254.0,-255.0,-256.0,-257.0,-257.0,-258.0,-259.0,-259.0,-259.0,-260.0,-260.0,-260.0,-260.0,-261.0,-262.0,-262.0,-262.0,-261.0,-260.0,-259.0,-258.0,-256.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-254.0,-254.0,-254.0,-254.0,-255.0,-254.0
-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-45.0,-53.0,-60.0,-68.0,-76.0,-83.0,-88.0,-96.0,-103.0,-109.0,-115.0,-122.0,-126.0,-126.0,-126.0,-126.0,-124.0,-118.0,-105.0,-99.0,-90.0,-83.0,-73.0,-66.0,-59.0,-53.0,-51.0,-50.0,-50.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0
