164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,166.0,169.0,171.0,172.0,164.0,139.0,116.0,96.0,75.0,62.0,56.0,52.0,55.0,65.0,75.0,95.0,113.0,140.0,156.0,173.0,186.0,200.0,205.0,205.0,197.0,186.0,164.0,140.0,107.0,82.0,70.0,67.0,68.0,71.0,74.0,79.0,84.0,86.0,86.0,86.0,86.0,86.0
124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,125.0,127.0,134.0,154.0,178.0,187.0,193.0,189.0,183.0,157.0,121.0,73.0,26.0,16.0,28.0,32.0,39.0,49.0,59.0,56.0,37.0,14.0,-16.0,-51.0,-81.0,-112.0,-132.0,-144.0,-124.0,-92.0,-55.0,-33.0,-8.0,4.0,12.0,16.0,15.0,12.0,10.0,10.0,10.0
