-127.0,-127.0,-127.0,-127.0,-128.0,-128.0,-128.0,-127.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-126.0,-125.0,-123.0,-118.0,-109.0,-102.0,-96.0,-95.0,-97.0,-101.0,-112.0,-123.0,-141.0,-159.0,-170.0,-179.0,-180.0,-178.0,-174.0,-168.0,-165.0,-164.0,-164.0,-164.0,-163.0,-162.0
140.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,138.0,137.0,136.0,135.0,134.0,131.0,123.0,99.0,70.0,27.0,5.0,-1.0,1.0,4.0,8.0,17.0,28.0,38.0,53.0,62.0,73.0,77.0,78.0,79.0,80.0,80.0,79.0,78.0,78.0
