-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-83.0,-82.0,-80.0,-77.0,-73.0,-67.0,-60.0,-49.0,-41.0,-37.0,-32.0,-29.0,-24.0,-20.0,-13.0,-9.0,-3.0,1.0,3.0,6.0,8.0,9.0,13.0,19.0,25.0,36.0,45.0,58.0,68.0,77.0,82.0,84.0,82.0,79.0,73.0,68.0,65.0,60.0,47.0,33.0,23.0,18.0,15.0,10.0,9.0,7.0,5.0,4.0,2.0,-0.0,-1.0,-2.0,-2.0,-1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,-5.0,-8.0,-13.0,-15.0,-19.0,-21.0,-21.0,-22.0,-22.0,-21.0,-21.0,-19.0,-16.0,-10.0,-7.0,-3.0,3.0,4.0,7.0,10.0,12.0,16.0,19.0,20.0,22.0,23.0,23.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0
-85.0,-85.0,-85.0,-86.0,-86.0,-86.0,-86.0,-86.0,-85.0,-84.0,-82.0,-80.0,-78.0,-77.0,-77.0,-77.0,-78.0,-84.0,-91.0,-99.0,-106.0,-112.0,-116.0,-122.0,-126.0,-129.0,-129.0,-129.0,-127.0,-118.0,-102.0,-86.0,-62.0,-46.0,-29.0,-17.0,-9.0,-9.0,-10.0,-15.0,-18.0,-26.0,-32.0,-37.0,-45.0,-65.0,-87.0,-106.0,-119.0,-126.0,-139.0,-145.0,-152.0,-159.0,-163.0,-168.0,-176.0,-178.0,-180.0,-181.0,-180.0,-180.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-179.0,-180.0,-180.0,-181.0,-185.0,-186.0,-189.0,-190.0,-190.0,-190.0,-190.0,-190.0,-190.0,-189.0,-187.0,-182.0,-179.0,-177.0,-175.0,-173.0,-172.0,-170.0,-169.0,-168.0,-168.0,-167.0,-166.0,-165.0,-164.0,-164.0,-164.0,-164.0,-164.0,-163.0,-164.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-166.0,-166.0,-166.0,-166.0,-166.0,-166.0,-166.0,-165.0,-165.0,-165.0,-164.0,-164.0,-164.0,-164.0,-164.0
