-253.0,-253.0,-252.0,-250.0,-246.0,-234.0,-223.0,-217.0,-216.0,-214.0,-214.0,-216.0,-217.0,-217.0,-217.0,-214.0,-207.0,-200.0,-192.0,-187.0,-179.0,-176.0,-175.0,-173.0,-172.0,-173.0,-172.0,-173.0,-171.0,-169.0,-170.0,-170.0,-170.0,-171.0,-172.0,-172.0,-172.0,-171.0,-171.0,-171.0,-170.0,-169.0,-168.0,-165.0,-162.0,-159.0,-156.0,-152.0,-150.0,-147.0,-146.0,-145.0,-144.0,-143.0,-142.0,-141.0,-142.0,-142.0,-143.0,-144.0,-144.0,-144.0,-145.0,-145.0,-145.0,-146.0,-147.0,-147.0,-148.0,-148.0,-148.0,-148.0
-65.0,-66.0,-68.0,-73.0,-86.0,-120.0,-146.0,-166.0,-170.0,-173.0,-173.0,-169.0,-166.0,-163.0,-160.0,-156.0,-156.0,-156.0,-156.0,-157.0,-159.0,-160.0,-161.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-163.0,-164.0,-164.0,-165.0,-165.0,-166.0,-167.0,-168.0,-168.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0,-169.0
