-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-96.0,-94.0,-91.0,-85.0,-77.0,-73.0,-65.0,-59.0,-55.0,-55.0,-59.0,-62.0,-68.0,-72.0,-77.0,-80.0,-82.0,-84.0,-84.0,-85.0,-86.0,-86.0,-86.0,-86.0,-83.0,-82.0,-81.0,-83.0,-83.0,-83.0,-85.0,-83.0,-81.0,-80.0,-80.0,-80.0,-81.0,-79.0,-77.0,-73.0,-69.0,-63.0,-60.0,-58.0,-56.0,-55.0,-55.0,-57.0,-62.0,-67.0,-75.0,-83.0,-94.0,-102.0,-115.0,-123.0,-127.0,-131.0,-131.0,-129.0,-123.0,-111.0,-98.0,-80.0,-66.0,-45.0,-31.0,-7.0,9.0,16.0,23.0,24.0,23.0,22.0,20.0,17.0,15.0,15.0,14.0,13.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0
28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,26.0,25.0,30.0,35.0,43.0,51.0,61.0,66.0,70.0,70.0,72.0,69.0,64.0,56.0,47.0,30.0,24.0,11.0,1.0,-7.0,-22.0,-28.0,-41.0,-50.0,-61.0,-75.0,-88.0,-97.0,-115.0,-125.0,-129.0,-134.0,-140.0,-145.0,-151.0,-155.0,-153.0,-147.0,-134.0,-114.0,-98.0,-85.0,-69.0,-59.0,-48.0,-46.0,-43.0,-41.0,-39.0,-38.0,-37.0,-36.0,-35.0,-35.0,-35.0,-33.0,-32.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-33.0,-33.0,-34.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-36.0,-36.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
