-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-32.0,-29.0,-26.0,-22.0,-18.0,-15.0,-12.0,-8.0,-6.0,-2.0,2.0,10.0,16.0,23.0,26.0,29.0,28.0,24.0,19.0,12.0,3.0,-2.0,-6.0,-8.0,-7.0,-5.0,-2.0,2.0,9.0,13.0,21.0,31.0,40.0,47.0,57.0,61.0,66.0,69.0,69.0,67.0,64.0,59.0,54.0,48.0,40.0,32.0,27.0,19.0,11.0,0.0,-7.0,-14.0,-19.0,-22.0,-23.0,-21.0,-19.0,-20.0,-21.0,-20.0,-19.0,-19.0,-19.0,-19.0,-18.0,-17.0,-17.0,-16.0,-16.0,-17.0,-17.0,-17.0,-17.0,-17.0,-18.0,-19.0,-20.0,-21.0,-21.0,-22.0,-22.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-22.0,-22.0,-22.0,-22.0,-23.0,-23.0,-23.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-33.0,-33.0,-34.0,-35.0,-36.0,-37.0,-38.0,-39.0,-39.0,-38.0,-31.0,-16.0,-2.0,19.0,35.0,50.0,58.0,70.0,77.0,76.0,75.0,78.0,77.0,68.0,59.0,50.0,44.0,33.0,24.0,16.0,1.0,-5.0,-7.0,-9.0,-12.0,-11.0,-10.0,-10.0,-9.0,-9.0,-10.0,-10.0,-10.0,-12.0,-13.0,-15.0,-20.0,-23.0,-29.0,-38.0,-48.0,-54.0,-61.0,-69.0,-73.0,-79.0,-83.0,-86.0,-89.0,-93.0,-93.0,-93.0,-91.0,-83.0,-76.0,-67.0,-62.0,-56.0,-53.0,-50.0,-49.0,-46.0,-39.0,-34.0,-31.0,-27.0,-19.0,-16.0,-11.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-13.0,-13.0,-13.0,-13.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0
