-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-161.0,-157.0,-146.0,-126.0,-117.0,-118.0,-122.0,-122.0,-123.0,-126.0,-131.0,-131.0,-129.0,-127.0,-124.0,-122.0,-116.0,-109.0,-93.0,-81.0,-60.0,-46.0,-37.0,-35.0,-37.0,-38.0,-39.0,-39.0,-39.0,-39.0,-40.0,-39.0,-39.0
-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-32.0,-31.0,-30.0,-31.0,-35.0,-48.0,-74.0,-90.0,-103.0,-114.0,-124.0,-131.0,-128.0,-116.0,-103.0,-83.0,-66.0,-41.0,-22.0,-5.0,1.0,11.0,16.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,17.0,16.0
