-468.0,-468.0,-467.0,-466.0,-466.0,-465.0,-465.0,-465.0,-465.0,-465.0,-465.0,-465.0,-465.0,-466.0,-466.0,-466.0,-466.0,-466.0,-466.0,-467.0,-467.0,-466.0,-467.0,-467.0,-466.0,-466.0,-466.0,-466.0,-465.0,-465.0,-465.0,-464.0,-462.0,-464.0,-465.0,-461.0,-457.0,-454.0,-449.0,-444.0,-441.0,-439.0,-436.0,-430.0,-421.0,-407.0,-395.0,-374.0,-354.0,-344.0,-337.0,-335.0,-333.0,-333.0,-344.0,-357.0,-380.0,-399.0,-411.0,-423.0,-432.0,-439.0,-441.0,-442.0,-445.0,-446.0,-445.0,-445.0,-447.0,-451.0,-452.0,-452.0,-454.0,-456.0,-455.0,-454.0,-454.0,-455.0,-454.0,-455.0,-462.0,-464.0,-463.0,-464.0,-469.0,-469.0,-465.0,-463.0,-467.0,-468.0,-466.0,-464.0,-465.0,-466.0,-465.0,-463.0,-463.0,-465.0,-465.0,-463.0,-463.0,-462.0,-462.0,-461.0,-461.0,-460.0,-459.0,-460.0,-460.0,-460.0,-460.0,-462.0,-463.0,-462.0,-460.0,-457.0,-457.0,-459.0,-459.0,-459.0,-460.0,-460.0,-460.0,-460.0,-460.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,25.0,25.0,26.0,26.0,26.0,27.0,28.0,29.0,31.0,33.0,37.0,41.0,47.0,54.0,64.0,70.0,75.0,80.0,83.0,85.0,86.0,87.0,87.0,88.0,88.0,84.0,82.0,75.0,65.0,63.0,55.0,50.0,43.0,40.0,37.0,36.0,37.0,42.0,44.0,44.0,45.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,47.0,47.0,47.0,47.0,48.0,47.0,46.0,45.0,45.0,45.0,45.0,48.0,48.0,48.0,47.0,49.0,49.0,48.0,46.0,47.0,48.0,46.0,45.0,45.0,45.0,44.0,43.0,42.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0,42.0,41.0,41.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,41.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0
