-359.0,-359.0,-359.0,-360.0,-361.0,-363.0,-364.0,-366.0,-367.0,-368.0,-369.0,-370.0,-371.0,-373.0,-373.0,-367.0,-349.0,-316.0,-293.0,-263.0,-239.0,-216.0,-203.0,-195.0,-191.0,-191.0,-196.0,-200.0,-206.0,-212.0,-219.0,-223.0,-230.0,-240.0,-246.0,-255.0,-262.0,-270.0,-275.0,-282.0,-286.0,-289.0,-291.0,-290.0,-284.0,-276.0,-260.0,-240.0,-207.0,-189.0,-170.0,-159.0,-150.0,-148.0,-150.0,-157.0,-170.0,-191.0,-199.0,-210.0,-224.0,-245.0,-267.0,-307.0,-359.0,-397.0,-443.0,-469.0,-491.0,-502.0,-502.0,-475.0,-420.0,-297.0,-200.0,-120.0,-96.0,-80.0,-78.0,-78.0,-81.0,-85.0,-92.0,-100.0,-111.0,-127.0,-136.0
-66.0,-67.0,-68.0,-69.0,-70.0,-71.0,-72.0,-73.0,-74.0,-75.0,-75.0,-75.0,-77.0,-80.0,-83.0,-88.0,-89.0,-84.0,-77.0,-64.0,-51.0,-31.0,-11.0,4.0,22.0,32.0,43.0,49.0,55.0,57.0,56.0,52.0,45.0,36.0,29.0,19.0,12.0,3.0,-3.0,-11.0,-16.0,-23.0,-29.0,-36.0,-43.0,-49.0,-56.0,-58.0,-57.0,-57.0,-54.0,-48.0,-39.0,-28.0,-19.0,-12.0,-13.0,-24.0,-34.0,-44.0,-49.0,-58.0,-67.0,-84.0,-101.0,-107.0,-98.0,-82.0,-57.0,-33.0,-20.0,-5.0,5.0,19.0,24.0,16.0,6.0,6.0,11.0,14.0,15.0,15.0,16.0,17.0,19.0,21.0,23.0
