-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-369.0,-368.0,-368.0,-368.0,-368.0,-369.0,-370.0,-370.0,-371.0,-371.0,-372.0,-373.0,-373.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-375.0,-375.0,-373.0,-365.0,-352.0,-345.0,-342.0,-336.0,-323.0,-311.0,-295.0,-281.0,-262.0,-251.0,-242.0,-241.0,-241.0,-241.0,-241.0,-244.0,-246.0,-249.0,-250.0,-251.0,-252.0,-253.0,-254.0,-254.0,-255.0,-256.0,-257.0,-258.0
80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,77.0,73.0,66.0,63.0,62.0,62.0,62.0,61.0,60.0,59.0,59.0,60.0,60.0,59.0,56.0,50.0,34.0,14.0,-16.0,-45.0,-58.0,-54.0,-53.0,-56.0,-54.0,-46.0,-39.0,-31.0,-22.0,-5.0,12.0,26.0,43.0,53.0,65.0,70.0,76.0,81.0,84.0,86.0,86.0,86.0,86.0,85.0,85.0,86.0,86.0
