-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-232.0,-228.0,-223.0,-208.0,-202.0,-209.0,-213.0,-213.0,-219.0,-223.0,-228.0,-239.0,-248.0,-256.0,-259.0,-259.0,-256.0,-245.0,-232.0,-211.0,-194.0,-175.0,-165.0,-161.0,-161.0,-164.0,-172.0,-180.0,-195.0,-208.0,-213.0,-222.0,-231.0,-235.0,-233.0,-222.0,-200.0,-177.0,-148.0,-138.0,-130.0,-128.0,-130.0,-134.0,-136.0,-137.0,-138.0,-140.0,-142.0,-145.0,-146.0,-148.0,-149.0
87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,86.0,65.0,20.0,-38.0,-81.0,-96.0,-94.0,-82.0,-61.0,-44.0,-20.0,4.0,18.0,27.0,27.0,21.0,17.0,21.0,27.0,40.0,54.0,68.0,73.0,74.0,73.0,69.0,66.0,63.0,56.0,47.0,44.0,42.0,39.0,34.0,29.0,17.0,-8.0,-27.0,-42.0,-46.0,-47.0,-48.0,-49.0,-50.0,-51.0,-51.0,-51.0,-49.0,-48.0,-47.0,-47.0,-46.0,-45.0
