70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,67.0,66.0,63.0,60.0,60.0,67.0,74.0,81.0,85.0,93.0,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,133.0,134.0,137.0,139.0,145.0,150.0,147.0,126.0,95.0,51.0,21.0,-25.0,-55.0,-73.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0
