-206.0,-206.0,-206.0,-206.0,-206.0,-207.0,-209.0,-212.0,-208.0,-188.0,-154.0,-149.0,-170.0,-194.0,-219.0,-204.0,-181.0,-149.0,-126.0,-119.0,-140.0,-191.0,-219.0,-237.0,-244.0,-246.0,-245.0,-243.0,-241.0,-240.0,-239.0,-239.0,-239.0,-237.0,-236.0,-236.0,-235.0,-235.0,-235.0,-235.0,-234.0,-233.0,-232.0,-231.0,-231.0
36.0,37.0,37.0,38.0,38.0,38.0,38.0,40.0,47.0,52.0,40.0,21.0,-6.0,-13.0,-0.0,17.0,20.0,7.0,-22.0,-62.0,-75.0,-79.0,-73.0,-65.0,-59.0,-56.0,-53.0,-52.0,-53.0,-52.0,-51.0,-51.0,-50.0,-50.0,-52.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-49.0
