-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-186.0,-185.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-186.0,-186.0,-186.0,-186.0,-186.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-187.0,-188.0,-197.0,-207.0,-224.0,-242.0,-253.0,-264.0,-270.0,-276.0,-280.0,-284.0,-285.0,-284.0,-279.0,-274.0,-266.0,-260.0,-250.0,-240.0,-231.0,-224.0,-212.0,-206.0,-204.0,-203.0,-203.0,-203.0,-203.0,-205.0,-206.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-207.0,-208.0
88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,87.0,87.0,87.0,84.0,82.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,80.0,80.0,80.0,81.0,85.0,90.0,97.0,101.0,99.0,89.0,79.0,65.0,54.0,37.0,24.0,8.0,-7.0,-16.0,-25.0,-29.0,-33.0,-34.0,-32.0,-30.0,-27.0,-24.0,-19.0,-14.0,-10.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
