-147.0,-147.0,-147.0,-147.0,-148.0,-148.0,-148.0,-149.0,-149.0,-149.0,-149.0,-149.0,-148.0,-148.0,-148.0,-147.0,-146.0,-145.0,-145.0,-145.0,-147.0,-149.0,-154.0,-159.0,-168.0,-179.0,-188.0,-201.0,-210.0,-219.0,-227.0,-236.0,-238.0,-239.0,-239.0,-237.0,-234.0,-228.0,-221.0,-215.0,-208.0,-203.0,-198.0,-195.0,-192.0,-187.0,-175.0,-167.0,-157.0,-152.0,-148.0,-144.0,-143.0,-145.0,-146.0,-146.0,-147.0,-152.0,-159.0,-166.0,-170.0,-179.0,-187.0,-193.0,-195.0,-197.0,-201.0,-205.0,-209.0,-209.0,-208.0,-209.0,-211.0,-212.0,-211.0,-210.0,-210.0,-211.0
118.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,117.0,116.0,116.0,117.0,118.0,119.0,119.0,118.0,117.0,116.0,113.0,108.0,100.0,97.0,93.0,87.0,84.0,83.0,82.0,81.0,81.0,82.0,83.0,85.0,87.0,91.0,98.0,116.0,126.0,132.0,133.0,134.0,133.0,128.0,123.0,118.0,114.0,110.0,103.0,90.0,77.0,68.0,51.0,36.0,23.0,18.0,15.0,10.0,2.0,-6.0,-6.0,-4.0,-4.0,-7.0,-7.0,-4.0,-3.0,-3.0,-4.0
