-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-261.0,-262.0,-264.0,-268.0,-271.0,-272.0,-262.0,-260.0,-259.0,-255.0,-251.0,-248.0,-244.0,-241.0,-238.0,-235.0,-233.0,-232.0,-232.0,-232.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-234.0,-234.0,-235.0,-236.0,-238.0,-242.0,-245.0,-248.0,-253.0,-256.0
50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,46.0,38.0,15.0,-10.0,-52.0,-94.0,-100.0,-92.0,-93.0,-98.0,-99.0,-99.0,-99.0,-98.0,-96.0,-93.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-93.0,-94.0,-95.0,-96.0,-96.0,-93.0,-85.0,-73.0
