27.0,28.0,29.0,30.0,31.0,32.0,32.0,32.0,31.0,30.0,30.0,27.0,26.0,26.0,25.0,23.0,23.0,22.0,21.0,21.0,21.0,21.0,22.0,23.0,25.0,27.0,29.0,30.0,30.0,25.0,19.0,17.0,17.0,22.0,30.0,37.0,44.0,49.0,50.0,52.0,55.0,61.0,68.0,84.0,98.0,113.0,115.0,105.0,83.0,60.0,33.0,16.0,1.0,-3.0,-2.0,0.0,3.0,9.0,16.0,27.0,35.0,43.0,49.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0
94.0,94.0,93.0,93.0,93.0,92.0,91.0,91.0,90.0,89.0,90.0,89.0,90.0,92.0,94.0,98.0,101.0,107.0,116.0,121.0,128.0,131.0,134.0,136.0,140.0,142.0,141.0,135.0,106.0,66.0,25.0,-4.0,-33.0,-47.0,-63.0,-70.0,-68.0,-63.0,-60.0,-54.0,-48.0,-40.0,-31.0,-10.0,11.0,44.0,73.0,88.0,98.0,100.0,90.0,75.0,54.0,39.0,23.0,7.0,-4.0,-9.0,-10.0,-13.0,-12.0,-8.0,-2.0,5.0,7.0,10.0,11.0,11.0,11.0,11.0,10.0
