-136.0,-136.0,-136.0,-136.0,-136.0,-136.0,-135.0,-135.0,-135.0,-135.0,-136.0,-139.0,-141.0,-141.0,-138.0,-129.0,-117.0,-88.0,-51.0,-28.0,-11.0,-6.0,-10.0,-14.0,-19.0,-23.0,-24.0,-25.0,-26.0,-24.0,-22.0,-22.0
-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-17.0,-16.0,-16.0,-16.0,-19.0,-29.0,-61.0,-86.0,-107.0,-113.0,-109.0,-84.0,-63.0,-37.0,-14.0,9.0,16.0,15.0,14.0,15.0,14.0,12.0,12.0,13.0,12.0
